2025-08-02 00:00:03.599, clsEvent.cmdReceivedEvent_S002(5) → MySQL_Update, SelectCommand=INSERT INTO scheduleflowrecord_k115f(Schedule, Magazine, Station, MachineID, Action, Message, Timestamp)VALUES('HYQMM5B010','MA27760IN','3380-01','3380-419','AutoMoveIn','S002, 移動平台Barcode讀盒, MoveIn is Success','2025-08-02 00:00:03')
2025-08-02 00:00:03.614, clsEvent.cmdSendEvent_S005(C) → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_load_state SET LOAD_PATHNO='-1' WHERE LOAD_PATHNO='0'
2025-08-02 00:00:03.614, clsEvent.cmdSendEvent_S005(D) → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_load_state SET LOAD_PATHNO='0' WHERE LOAD_PATHNO='3'
2025-08-02 00:00:03.630, clsEvent.cmdSendEvent_S005(E) → cmdMySQL_Oven_QueryArea, SelectCommand=DELETE FROM tab_oven_load_state WHERE LOAD_MAGAZINE='MA27760IN'
2025-08-02 00:00:45.014, clsEvent.cmdReceivedEvent_S002(5) → MySQL_Update, SelectCommand=INSERT INTO scheduleflowrecord_k115f(Schedule, Magazine, Station, MachineID, Action, Message, Timestamp)VALUES('HYQMM5B023','MA25344IN','3380-01','3380-419','AutoMoveIn','S002, 移動平台Barcode讀盒, MoveIn is Success','2025-08-02 00:00:44')
2025-08-02 00:00:45.014, clsEvent.cmdSendEvent_S005(C) → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_load_state SET LOAD_PATHNO='-1' WHERE LOAD_PATHNO='0'
2025-08-02 00:00:45.014, clsEvent.cmdSendEvent_S005(D) → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_load_state SET LOAD_PATHNO='0' WHERE LOAD_PATHNO='4'
2025-08-02 00:00:45.029, clsEvent.cmdSendEvent_S005(E) → cmdMySQL_Oven_QueryArea, SelectCommand=DELETE FROM tab_oven_load_state WHERE LOAD_MAGAZINE='MA25344IN'
2025-08-02 00:01:22.338, clsEvent.cmdReceivedEvent_S002(5) → MySQL_Update, SelectCommand=INSERT INTO scheduleflowrecord_k115f(Schedule, Magazine, Station, MachineID, Action, Message, Timestamp)VALUES('HYQMM5B004','MA18476IN','3380-01','3380-419','AutoMoveIn','S002, 移動平台Barcode讀盒, MoveIn is Success','2025-08-02 00:01:22')
2025-08-02 00:01:22.353, clsEvent.cmdSendEvent_S005(C) → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_load_state SET LOAD_PATHNO='-1' WHERE LOAD_PATHNO='0'
2025-08-02 00:01:22.369, clsEvent.cmdSendEvent_S005(D) → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_load_state SET LOAD_PATHNO='0' WHERE LOAD_PATHNO='5'
2025-08-02 00:01:22.369, clsEvent.cmdSendEvent_S005(E) → cmdMySQL_Oven_QueryArea, SelectCommand=DELETE FROM tab_oven_load_state WHERE LOAD_MAGAZINE='MA18476IN'
2025-08-02 00:02:07.320, clsEvent.cmdReceivedEvent_S002(5) → MySQL_Update, SelectCommand=INSERT INTO scheduleflowrecord_k115f(Schedule, Magazine, Station, MachineID, Action, Message, Timestamp)VALUES('31UYMJB031','MA22236IN','3380-01','3380-419','AutoMoveIn','S002, 移動平台Barcode讀盒, MoveIn is Success','2025-08-02 00:02:07')
